DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2007,43.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2008,54.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2009,56.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2010,59.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2011,61.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2012,66.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2013,67.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2014,67.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2015,64.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2016,61.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2017,57.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2018,52.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2019,48.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2020,54.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,NL,2021,52.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2000,36.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2001,37.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2002,41.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2003,46.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2004,45.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2005,46.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2006,47.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2007,44.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2008,46.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2009,49.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2010,54.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2011,55.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2012,54.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2013,57.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2014,51.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2015,51.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2016,54.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2017,50.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2018,48.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2019,45.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2020,57.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PL,2021,53.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2000,54.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2001,57.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2002,60.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2003,63.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2004,67.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2005,72.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2006,73.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2007,72.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2008,75.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2009,87.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2010,100.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2011,114.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2012,129.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2013,131.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2014,132.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2015,131.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2016,131.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2017,126.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2018,121.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2019,116.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2020,134.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,PT,2021,125.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2000,22.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2001,25.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2002,24.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2003,22.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2004,18.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2005,15.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2006,12.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2007,11.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2008,12.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2009,21.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2010,29.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2011,32.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2012,35.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2013,37.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2014,39.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2015,37.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2016,37.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2017,35.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2018,34.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2019,35.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2020,46.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,RO,2021,48.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2000,50.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2001,51.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2002,49.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2003,49.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2004,48.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2005,48.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2006,43.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2007,38.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2008,37.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2009,40.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2010,38.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2011,37.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2012,37.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2013,40.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2014,45.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2015,43.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2016,42.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2017,41.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2018,39.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2019,35.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2020,39.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SE,2021,36.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2000,25.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2001,26.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2002,27.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2003,26.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2004,26.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2005,26.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2006,26.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2007,22.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2008,21.8,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2009,34.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2010,38.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2011,46.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2012,53.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2013,70.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2014,80.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2015,82.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2016,78.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2017,74.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2018,70.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2019,65.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2020,79.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SI,2021,74.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2000,50.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2001,51.1,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2002,45.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2003,43.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2004,41.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2005,34.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2006,31.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2007,30.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2008,28.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2009,36.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2010,40.6,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2011,43.2,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2012,51.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2013,54.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2014,53.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2015,51.7,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2016,52.3,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2017,51.5,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2018,49.4,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2019,48.0,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2020,58.9,
ESTAT:GOV_10DD_EDPT1(1.0),21/10/22 11:00:00,A,PC_GDP,S13,GD,SK,2021,62.2,
